case_id,declared_salary,declared_emi,slip_salary,bank_salary_average,bank_emi_total,employer_match_score,slip_extraction_confidence,missing_document_count,missing_field_count,low_confidence_count,extraction_failure_count,consistency_category
SYN_2555,74938.91,14096.62,74938.91,74938.91,14096.62,1,0.95,0,0,0,0,CONSISTENT
SYN_2556,74381.11,10934.79,74381.11,74381.11,25802.45,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2557,73365.07,16486.07,73365.07,73365.07,16486.07,1,0.95,0,0,0,0,CONSISTENT
SYN_2558,51808.62,8702.04,51808.62,51808.62,8702.04,1,0.95,0,0,0,0,CONSISTENT
SYN_2559,89076.23,19203.24,89076.23,89076.23,19203.24,1,0.95,0,0,0,0,CONSISTENT
SYN_2560,86385.49,24532.08,86385.49,86385.49,24532.08,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2561,66588.08,8750.69,66588.08,66588.08,8750.69,1,0.95,0,0,0,0,CONSISTENT
SYN_2562,67079.08,19254.41,67079.08,67079.08,19254.41,1,0.95,0,0,0,0,CONSISTENT
SYN_2563,85559.49,21488.54,85559.49,60397.3,21488.54,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2564,87132.31,15504.71,87132.31,87132.31,15504.71,1,0.95,0,0,0,0,CONSISTENT
SYN_2565,81673.44,13585.76,81673.44,81673.44,29725.14,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2566,87760.79,15507.21,87760.79,87760.79,15507.21,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2567,72068.37,9125.33,72068.37,72068.37,9125.33,1,0.95,0,0,0,0,CONSISTENT
SYN_2568,83194.98,24302.66,83194.98,47129.47,24302.66,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2569,79990.79,26502.24,79990.79,79990.79,26502.24,1,0.95,0,0,0,0,CONSISTENT
SYN_2570,55002.78,18850.2,55002.78,55002.78,18850.2,1,0.95,0,0,0,0,CONSISTENT
SYN_2571,71289.96,18429.44,71289.96,71289.96,18429.44,1,0.33,2,3,1,1,DATA_QUALITY_ISSUE
SYN_2572,79998.46,24452.25,79998.46,46511.72,24452.25,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2573,80427.85,18385.88,80427.85,80427.85,18385.88,1,0.95,0,0,0,0,CONSISTENT
SYN_2574,104469.82,11357.97,104469.82,104469.82,11357.97,1,0.95,0,0,0,0,CONSISTENT
SYN_2575,73788.27,8342.6,73788.27,39009.14,8342.6,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2576,66867.05,17504.31,66867.05,66867.05,26835.02,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2577,76322.03,18786.22,76322.03,76322.03,18786.22,1,0.95,0,0,0,0,CONSISTENT
SYN_2578,72882.82,16181.75,72882.82,72882.82,16181.75,1,0.95,0,0,0,0,CONSISTENT
SYN_2579,62408.51,9937.4,62408.51,62408.51,9937.4,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2580,69033.57,23669.61,69033.57,69033.57,23669.61,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2581,65372.06,11518.77,65372.06,37716.17,11518.77,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2582,48533.91,5044.32,48533.91,48533.91,8875.74,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2583,85174.3,24804.59,85174.3,85174.3,37756.47,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2584,69436.15,11711.93,69436.15,48229.91,11711.93,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2585,73855.94,25747.11,73855.94,73855.94,25747.11,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2586,91886.56,29453.47,91886.56,91886.56,29453.47,1,0.27,1,1,2,1,DATA_QUALITY_ISSUE
SYN_2587,87580.07,21974.54,87580.07,87580.07,21974.54,1,0.95,0,0,0,0,CONSISTENT
SYN_2588,60579.15,6815.49,60579.15,60579.15,6815.49,1,0.15,2,3,1,1,DATA_QUALITY_ISSUE
SYN_2589,80137.78,27879.82,80137.78,80137.78,27879.82,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2590,79451.23,22052.55,79451.23,79451.23,22052.55,1,0.95,0,0,0,0,CONSISTENT
SYN_2591,91592.8,17577.99,91592.8,91592.8,17577.99,1,0.95,0,0,0,0,CONSISTENT
SYN_2592,70556.26,15941.72,70556.26,70556.26,34210.16,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2593,76592.74,24184.71,76592.74,76592.74,24184.71,1,0.24,2,2,2,1,DATA_QUALITY_ISSUE
SYN_2594,65432.87,9070.52,65432.87,65432.87,9070.52,1,0.95,0,0,0,0,CONSISTENT
SYN_2595,88556.36,23589.41,88556.36,70269.26,23589.41,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2596,44620.37,11643.11,44620.37,44620.37,11643.11,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2597,64444.54,17918.61,64444.54,64444.54,17918.61,1,0.95,0,0,0,0,CONSISTENT
SYN_2598,84614.26,12096.81,84614.26,84614.26,21310.04,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2599,96229.66,27290.84,96229.66,64702.16,27290.84,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2600,68779.24,16552.92,68779.24,41267.54,33105.84,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2601,85611.82,16479.08,85611.82,85611.82,16479.08,1,0.18,1,3,2,1,DATA_QUALITY_ISSUE
SYN_2602,60986.36,17031.17,60986.36,60986.36,17031.17,1,0.95,0,0,0,0,CONSISTENT
SYN_2603,83984.95,23717.49,83984.95,83984.95,23717.49,1,0.95,0,0,0,0,CONSISTENT
SYN_2604,87800.23,24534.91,87800.23,87800.23,24534.91,1,0.95,0,0,0,0,CONSISTENT
SYN_2605,74117.51,10168.71,74117.51,74117.51,20931.11,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2606,71686.02,14184.51,71686.02,71686.02,14184.51,1,0.35,2,2,2,1,DATA_QUALITY_ISSUE
SYN_2607,72267.86,9933.91,72267.86,72267.86,9933.91,1,0.95,0,0,0,0,CONSISTENT
SYN_2608,99406.11,33495.81,99406.11,99406.11,33495.81,1,0.95,0,0,0,0,CONSISTENT
SYN_2609,70884.71,16714.97,70884.71,70884.71,16714.97,1,0.95,0,0,0,0,CONSISTENT
SYN_2610,83587.7,19264.36,83587.7,83587.7,19264.36,1,0.95,0,0,0,0,CONSISTENT
SYN_2611,81562.44,21352.39,81562.44,81562.44,46695.24,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2612,52911.45,9409.5,52911.45,52911.45,9409.5,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2613,73080.74,21685.4,73080.74,73080.74,45970.84,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2614,82630.05,25284.39,82630.05,82630.05,25284.39,1,0.95,0,0,0,0,CONSISTENT
SYN_2615,72735.71,9724.72,72735.71,72735.71,23472.26,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2616,62253.43,15083.24,62253.43,48460.05,15083.24,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2617,92266.84,19441.78,92266.84,54948.67,19441.78,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2618,66492.6,19974.47,66492.6,66492.6,19974.47,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2619,82937.75,8297.61,82937.75,82937.75,8297.61,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2620,80993.72,23034.68,80993.72,80993.72,23034.68,1,0.95,0,0,0,0,CONSISTENT
SYN_2621,66729.3,12291.41,66729.3,66729.3,25416.52,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2622,61412.86,20458.03,61412.86,36847.72,40916.06,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2623,73407.91,14493.94,73407.91,73407.91,14493.94,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2624,93258.61,23688.59,93258.61,93258.61,23688.59,1,0.95,0,0,0,0,CONSISTENT
SYN_2625,102080.16,21408.98,102080.16,102080.16,21408.98,1,0.95,0,0,0,0,CONSISTENT
SYN_2626,88036.26,22189.83,88036.26,88036.26,22189.83,1,0.17,1,2,1,1,DATA_QUALITY_ISSUE
SYN_2627,71886.23,13031.77,71886.23,71886.23,13031.77,1,0.95,0,0,0,0,CONSISTENT
SYN_2628,94819.74,28890.1,94819.74,50954.64,28890.1,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2629,54898.13,10617.86,54898.13,32938.88,21235.72,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2630,67714.82,9753.54,67714.82,67714.82,9753.54,1,0.95,0,0,0,0,CONSISTENT
SYN_2631,91689.51,9904.98,91689.51,91689.51,21234.97,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2632,73933.2,21431.14,73933.2,73933.2,21431.14,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2633,79575.01,14575.29,79575.01,47745.01,29150.58,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2634,77449.29,8017.54,77449.29,38886.3,8017.54,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2635,70880.34,10225.26,70880.34,70880.34,10225.26,1,0.95,0,0,0,0,CONSISTENT
SYN_2636,68141.72,22304.56,68141.72,68141.72,22304.56,1,0.95,0,0,0,0,CONSISTENT
SYN_2637,64663.32,21213.28,64663.32,64663.32,21213.28,1,0.95,0,0,0,0,CONSISTENT
SYN_2638,82015.35,21609.02,82015.35,49209.21,43218.04,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2639,56151.52,18160.08,56151.52,56151.52,32534.09,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2640,94338.05,11785.91,94338.05,94338.05,28544.95,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2641,79705.85,23196.26,79705.85,79705.85,23196.26,1,0.95,0,0,0,0,CONSISTENT
SYN_2642,52730.93,8333.25,52730.93,52730.93,12507.73,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2643,88646.75,17947.59,88646.75,88646.75,17947.59,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2644,73655.04,16151.26,73655.04,46718.45,16151.26,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2645,45418.66,7473.17,45418.66,45418.66,7473.17,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2646,79320.43,19496.87,79320.43,79320.43,19496.87,1,0.95,0,0,0,0,CONSISTENT
SYN_2647,81173.49,21941.38,81173.49,81173.49,21941.38,1,0.95,0,0,0,0,CONSISTENT
SYN_2648,60878.95,13752.2,60878.95,60878.95,13752.2,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2649,53767.14,18589.25,53767.14,32260.28,37178.5,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2650,89668.08,13509.77,89668.08,89668.08,13509.77,1,0.95,0,0,0,0,CONSISTENT
SYN_2651,95280.59,25149.22,95280.59,61847.31,25149.22,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2652,106491.11,26950.54,106491.11,106491.11,26950.54,1,0.95,0,0,0,0,CONSISTENT
SYN_2653,97376.73,15263.83,97376.73,97376.73,15263.83,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2654,67759.75,9510.37,67759.75,67759.75,9510.37,1,0.95,0,0,0,0,CONSISTENT
SYN_2655,79427.9,15544.52,79427.9,79427.9,15544.52,1,0.95,0,0,0,0,CONSISTENT
SYN_2656,79685.81,22328.29,79685.81,79685.81,38878.17,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2657,76198.73,26315.53,76198.73,76198.73,26315.53,1,0.95,0,0,0,0,CONSISTENT
SYN_2658,79813.95,22009.33,79813.95,79813.95,22009.33,1,0.95,0,0,0,0,CONSISTENT
SYN_2659,76282.7,13723.6,76282.7,76282.7,13723.6,1,0.95,0,0,0,0,CONSISTENT
SYN_2660,49264.38,8164.1,49264.38,49264.38,8164.1,1,0.95,0,0,0,0,CONSISTENT
SYN_2661,73907.13,9132.02,73907.13,73907.13,9132.02,1,0.95,0,0,0,0,CONSISTENT
SYN_2662,103339.18,12982.88,103339.18,103339.18,12982.88,1,0.95,0,0,0,0,CONSISTENT
SYN_2663,78309.46,8232.5,78309.46,78309.46,14401.74,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2664,69718.68,19495.63,69718.68,41831.21,38991.26,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2665,74567.25,23242.3,74567.25,74567.25,23242.3,1,0.95,0,0,0,0,CONSISTENT
SYN_2666,94952.39,25680.66,94952.39,94952.39,64034.77,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2667,64388.41,7073.9,64388.41,64388.41,7073.9,1,0.95,0,0,0,0,CONSISTENT
SYN_2668,108147.83,14038.36,108147.83,108147.83,14038.36,1,0.95,0,0,0,0,CONSISTENT
SYN_2669,99793.7,10774.15,99793.7,99793.7,21217.57,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2670,106166.66,21169.42,106166.66,106166.66,21169.42,1,0.29,2,2,1,1,DATA_QUALITY_ISSUE
SYN_2671,73958.65,10676.52,73958.65,44375.19,21353.04,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2672,93198.6,20843.81,93198.6,60297.59,20843.81,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2673,63852.72,13316.27,63852.72,34438.09,13316.27,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2674,54803.46,16584.48,54803.46,41015.89,16584.48,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2675,67134.05,18032.75,67134.05,41715.87,18032.75,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2676,75317.24,23982.38,75317.24,48093.85,23982.38,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2677,72924.26,15029.62,72924.26,72924.26,15029.62,1,0.95,0,0,0,0,CONSISTENT
SYN_2678,51797.71,12200.14,51797.71,31078.63,24400.28,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2679,37183.7,7867.02,37183.7,37183.7,15033.26,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2680,55775.65,9069.73,55775.65,42797.58,9069.73,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2681,74428.51,10933.75,74428.51,74428.51,10933.75,1,0.95,0,0,0,0,CONSISTENT
SYN_2682,71395.36,16421.28,71395.36,71395.36,16421.28,1,0.95,0,0,0,0,CONSISTENT
SYN_2683,73792.33,21097.76,73792.33,73792.33,52444.96,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2684,62198.39,10027.0,62198.39,62198.39,22225.38,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2685,82183.67,16999.78,82183.67,82183.67,41853.08,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2686,69103.46,18045.73,69103.46,69103.46,18045.73,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2687,87260.37,27295.2,87260.37,87260.37,27295.2,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2688,23619.55,7660.08,23619.55,23619.55,18313.92,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2689,75329.91,10665.05,75329.91,75329.91,10665.05,1,0.31,1,3,2,1,DATA_QUALITY_ISSUE
SYN_2690,103697.18,35387.48,103697.18,103697.18,35387.48,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2691,75515.0,20894.82,75515.0,75515.0,20894.82,1,0.95,0,0,0,0,CONSISTENT
SYN_2692,69562.51,10325.49,69562.51,69562.51,10325.49,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2693,43914.67,13838.74,43914.67,43914.67,13838.74,1,0.95,0,0,0,0,CONSISTENT
SYN_2694,77310.48,23185.0,77310.48,52121.64,23185.0,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2695,89611.85,15112.42,89611.85,89611.85,15112.42,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2696,67622.71,10380.21,67622.71,43458.27,10380.21,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2697,81605.31,28238.8,81605.31,81605.31,28238.8,1,0.95,0,0,0,0,CONSISTENT
SYN_2698,67185.47,18459.67,67185.47,67185.47,18459.67,1,0.95,0,0,0,0,CONSISTENT
SYN_2699,73448.06,24517.29,73448.06,73448.06,24517.29,1,0.95,0,0,0,0,CONSISTENT
SYN_2700,67656.44,16709.21,67656.44,67656.44,16709.21,1,0.95,0,0,0,0,CONSISTENT
SYN_2701,92302.54,24669.7,92302.54,72245.23,24669.7,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2702,92438.61,10213.84,92438.61,55463.17,20427.68,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2703,50760.35,10803.54,50760.35,31230.72,10803.54,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2704,61971.05,21368.58,61971.05,32633.33,21368.58,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2705,109849.0,33783.59,109849.0,109849.0,33783.59,1,0.21,2,2,2,1,DATA_QUALITY_ISSUE
SYN_2706,69434.15,23009.25,69434.15,69434.15,23009.25,1,0.95,0,0,0,0,CONSISTENT
SYN_2707,61667.1,15711.13,61667.1,37000.26,31422.26,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2708,72603.77,16741.94,72603.77,72603.77,16741.94,1,0.95,0,0,0,0,CONSISTENT
SYN_2709,92103.76,20355.83,92103.76,92103.76,20355.83,1,0.95,0,0,0,0,CONSISTENT
SYN_2710,57296.52,18250.43,57296.52,57296.52,18250.43,1,0.21,2,2,1,1,DATA_QUALITY_ISSUE
SYN_2711,65691.83,12612.59,65691.83,65691.83,12612.59,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2712,87907.19,24470.33,87907.19,87907.19,24470.33,1,0.95,0,0,0,0,CONSISTENT
SYN_2713,59480.72,10372.65,59480.72,59480.72,10372.65,1,0.95,0,0,0,0,CONSISTENT
SYN_2714,102299.08,15160.8,102299.08,102299.08,15160.8,1,0.22,2,3,2,1,DATA_QUALITY_ISSUE
SYN_2715,85922.59,12690.97,85922.59,57211.77,12690.97,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2716,60310.21,20439.45,60310.21,60310.21,20439.45,1,0.95,0,0,0,0,CONSISTENT
SYN_2717,65549.27,13340.39,65549.27,65549.27,13340.39,1,0.95,0,0,0,0,CONSISTENT
SYN_2718,63987.57,14258.82,63987.57,63987.57,14258.82,1,0.95,0,0,0,0,CONSISTENT
SYN_2719,84415.21,10319.83,84415.21,50649.13,20639.66,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2720,99969.63,14156.06,99969.63,99969.63,32365.95,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2721,47826.12,15051.05,47826.12,47826.12,15051.05,1,0.95,0,0,0,0,CONSISTENT
SYN_2722,59925.36,14466.65,59925.36,59925.36,14466.65,1,0.95,0,0,0,0,CONSISTENT
SYN_2723,83326.35,17386.2,83326.35,83326.35,17386.2,1,0.95,0,0,0,0,CONSISTENT
SYN_2724,79209.56,26286.14,79209.56,51985.03,26286.14,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2725,101187.88,12822.61,101187.88,75519.87,12822.61,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2726,85840.12,10136.61,85840.12,63165.86,10136.61,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2727,78937.54,25262.6,78937.54,78937.54,25262.6,1,0.95,0,0,0,0,CONSISTENT
SYN_2728,63237.54,21463.82,63237.54,37942.52,42927.64,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2729,67938.67,17010.97,67938.67,40763.2,34021.94,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2730,91817.82,17560.74,91817.82,91817.82,42224.34,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2731,76492.06,17086.42,76492.06,42339.84,17086.42,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2732,74894.39,22730.76,74894.39,54901.94,22730.76,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2733,59809.38,18871.12,59809.38,59809.38,18871.12,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2734,87856.95,13050.11,87856.95,52714.17,26100.22,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2735,106465.43,25162.12,106465.43,106465.43,25162.12,1,0.95,0,0,0,0,CONSISTENT
SYN_2736,83959.55,24043.98,83959.55,83959.55,24043.98,1,0.95,0,0,0,0,CONSISTENT
SYN_2737,75591.91,16853.43,75591.91,41691.72,16853.43,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2738,108119.98,15105.79,108119.98,108119.98,15105.79,1,0.95,0,0,0,0,CONSISTENT
SYN_2739,84184.05,21260.23,84184.05,84184.05,21260.23,1,0.95,0,0,0,0,CONSISTENT
SYN_2740,51608.46,15401.48,51608.46,51608.46,15401.48,1,0.95,0,0,0,0,CONSISTENT
SYN_2741,63194.46,21138.36,63194.46,63194.46,21138.36,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2742,60326.02,16556.43,60326.02,36195.61,33112.86,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2743,97282.16,14286.16,97282.16,97282.16,14286.16,1,0.95,0,0,0,0,CONSISTENT
SYN_2744,44288.44,11083.47,44288.44,26493.92,11083.47,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2745,67889.53,21022.96,67889.53,67889.53,21022.96,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2746,88723.85,27454.02,88723.85,88723.85,27454.02,1,0.95,0,0,0,0,CONSISTENT
SYN_2747,78436.42,17097.91,78436.42,78436.42,17097.91,1,0.95,0,0,0,0,CONSISTENT
SYN_2748,64890.79,12380.99,64890.79,64890.79,12380.99,1,0.19,1,2,1,1,DATA_QUALITY_ISSUE
SYN_2749,52411.85,7259.26,52411.85,52411.85,7259.26,1,0.95,0,0,0,0,CONSISTENT
SYN_2750,92833.01,15210.93,92833.01,92833.01,15210.93,1,0.95,0,0,0,0,CONSISTENT
SYN_2751,84530.72,15368.75,84530.72,84530.72,27506.03,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2752,69591.86,9479.33,69591.86,69591.86,9479.33,1,0.95,0,0,0,0,CONSISTENT
SYN_2753,70876.78,15255.73,70876.78,70876.78,23196.22,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2754,56848.9,13078.27,56848.9,56848.9,13078.27,1,0.95,0,0,0,0,CONSISTENT
SYN_2755,105142.37,32608.68,105142.37,105142.37,71173.17,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2756,59345.11,12785.46,59345.11,59345.11,12785.46,1,0.95,0,0,0,0,CONSISTENT
SYN_2757,74773.69,25396.24,74773.69,74773.69,25396.24,1,0.32,1,3,1,1,DATA_QUALITY_ISSUE
SYN_2758,44116.94,7111.54,44116.94,44116.94,7111.54,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2759,77571.15,13998.62,77571.15,77571.15,13998.62,1,0.95,0,0,0,0,CONSISTENT
SYN_2760,83806.47,8569.33,83806.47,83806.47,8569.33,1,0.95,0,0,0,0,CONSISTENT
SYN_2761,79665.23,11283.5,79665.23,79665.23,11283.5,1,0.95,0,0,0,0,CONSISTENT
SYN_2762,59932.37,14835.01,59932.37,35324.89,14835.01,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2763,62035.72,18553.34,62035.72,62035.72,18553.34,1,0.95,0,0,0,0,CONSISTENT
SYN_2764,92034.31,19626.27,92034.31,60177.99,19626.27,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2765,65880.1,15746.29,65880.1,65880.1,15746.29,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2766,69541.33,14646.99,69541.33,69541.33,14646.99,1,0.95,0,0,0,0,CONSISTENT
SYN_2767,110751.86,26142.98,110751.86,110751.86,58554.95,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2768,73253.93,17108.27,73253.93,73253.93,17108.27,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2769,72191.59,14668.66,72191.59,72191.59,33213.45,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2770,90489.86,10655.33,90489.86,90489.86,25488.74,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2771,87472.48,29590.0,87472.48,87472.48,29590.0,1,0.95,0,0,0,0,CONSISTENT
SYN_2772,86971.37,21674.5,86971.37,86971.37,21674.5,1,0.95,0,0,0,0,CONSISTENT
SYN_2773,65382.53,15735.19,65382.53,42087.53,15735.19,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2774,71024.03,17977.77,71024.03,71024.03,17977.77,1,0.95,0,0,0,0,CONSISTENT
SYN_2775,79288.08,16045.35,79288.08,79288.08,16045.35,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2776,77827.3,24621.24,77827.3,77827.3,24621.24,1,0.19,1,3,1,1,DATA_QUALITY_ISSUE
SYN_2777,58899.93,15454.02,58899.93,30740.79,15454.02,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2778,73617.04,20429.27,73617.04,73617.04,20429.27,1,0.95,0,0,0,0,CONSISTENT
SYN_2779,47046.66,4808.54,47046.66,47046.66,4808.54,1,0.95,0,0,0,0,CONSISTENT
SYN_2780,86821.76,29105.83,86821.76,86821.76,29105.83,1,0.95,0,0,0,0,CONSISTENT
SYN_2781,75098.26,17722.0,75098.26,46377.15,17722.0,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2782,76968.68,12537.15,76968.68,76968.68,12537.15,1,0.95,0,0,0,0,CONSISTENT
SYN_2783,54474.56,8509.95,54474.56,54474.56,8509.95,1,0.95,0,0,0,0,CONSISTENT
SYN_2784,72324.5,15355.57,72324.5,72324.5,15355.57,1,0.95,0,0,0,0,CONSISTENT
SYN_2785,68352.48,9974.82,68352.48,68352.48,18741.17,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2786,86121.85,8824.49,86121.85,51673.11,17648.98,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2787,56391.96,10164.95,56391.96,56391.96,17534.03,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2788,73746.12,16258.69,73746.12,44247.67,32517.38,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2789,101005.96,22614.12,101005.96,101005.96,34325.37,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2790,92450.84,13494.89,92450.84,92450.84,13494.89,1,0.95,0,0,0,0,CONSISTENT
SYN_2791,76418.25,11665.85,76418.25,76418.25,28567.87,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2792,65146.25,11811.36,65146.25,65146.25,11811.36,1,0.95,0,0,0,0,CONSISTENT
SYN_2793,82322.97,8729.74,82322.97,82322.97,8729.74,1,0.19,1,1,1,1,DATA_QUALITY_ISSUE
SYN_2794,73692.36,9949.66,73692.36,73692.36,9949.66,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2795,78744.14,26164.24,78744.14,78744.14,26164.24,1,0.95,0,0,0,0,CONSISTENT
SYN_2796,38389.44,5130.03,38389.44,23033.66,10260.06,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
